Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
1002,1698167020,790080339,0.913262359856867,-0.609028973551766,-0.1263955483717833,0.05323129724887933,0.9734477206182908,-0.07230700480539626,0.210565099844034,95.94155883789062,0.0,0.4759175394414496,-0.30679615757708273,-0.19673303604630432,0.8793544866553135,0.30449518639525464,0.5606699779721187,-0.4306651061988299
1102,1698167020,880094755,0.9151322192735615,-0.612697587196786,-0.12725761234432295,0.05436113995481219,0.9717182067657348,-0.07666677565304884,0.2166351739994298,95.94155883789062,0.0,0.47400006345659285,-0.30602916718314005,-0.19634954084933295,0.8847234194129123,0.3037281960013119,0.5430291989114364,-0.4302816110018586
1202,1698167020,990084420,0.9151408370523216,-0.6175019165932747,-0.13122594311384206,0.056680105580460736,0.9692002945804612,-0.08359262861212374,0.22461172511302868,95.94155883789062,0.0,0.47553404424447826,-0.30449518639525464,-0.19558255045539025,0.9104175976099931,0.3037281960013119,0.4920243377142465,-0.4306651061988299
1302,1698167021,90084064,0.9140481604483485,-0.6190568058764389,-0.13492843998372697,0.05705150646506522,0.9674817484711,-0.08880725574981857,0.22986401047479416,95.94155883789062,0.0,0.47821851062327775,-0.3056456719861687,-0.1951990552584189,0.934194299822217,0.3041116911982833,0.4555922940019679,-0.43258258218368667
1403,1698167021,190236590,0.9134776696419195,-0.6200626510871394,-0.1357881865725376,0.05796929305018608,0.9664540818196212,-0.09175968971814204,0.23277935505599495,95.94155883789062,0.0,0.4801359866081345,-0.30833013836496814,-0.19558255045539025,0.948383622110157,0.3037281960013119,0.43641753415340023,-0.4314320965927726
1503,1698167021,290236992,0.9142260396072053,-0.6194466264146873,-0.13508635098926716,0.05771051279473775,0.9664653681384386,-0.09125819732604705,0.2329938418130426,81.0064926147461,25.483871459960938,0.48051948180510584,-0.30871363356193954,-0.19558255045539025,0.9468496413222717,0.304878681592226,0.438335010138257,-0.43219908698671533
1603,1698167021,390237224,0.9125512774975135,-0.616660304686558,-0.13663665659857802,0.056002678661925195,0.9674668824354588,-0.08996310109818322,0.2297350034585536,44.967533111572266,20.0,0.482820452986934,-0.30871363356193954,-0.19596604565236161,0.9476166317162144,0.3037281960013119,0.44485442848677,-0.43258258218368667
1703,1698167021,490237015,0.9144865283921129,-0.615285809186758,-0.13606975615590533,0.0555377302091499,0.9670744680487104,-0.09009435485465349,0.23144230597460652,10.714285850524902,24.731182098388672,0.48473792897179074,-0.30833013836496814,-0.19558255045539025,0.9468496413222717,0.3041116911982833,0.44178646691099915,-0.431815591789744
1803,1698167021,590237263,0.9156059229096961,-0.6131680367697683,-0.13542589947820577,0.05444935606651083,0.9671016361148419,-0.08953469653278813,0.2318042949660768,5.681818008422852,0.0,0.4866554049566475,-0.3094806239558822,-0.19481556006144754,0.947233136519243,0.3041116911982833,0.4421699621079705,-0.43219908698671533
1903,1698167021,680236954,0.9175270015858134,-0.6113587219991642,-0.1336369386099378,0.05342489553377312,0.9668831615676883,-0.08943811209743577,0.23298831841644732,5.681818008422852,0.0,0.4881893857445329,-0.31139809994073897,-0.1951990552584189,0.9476166317162144,0.3041116911982833,0.4421699621079705,-0.431815591789744
2003,1698167021,790238612,0.9222854008857211,-0.6090619823736804,-0.12579738389991274,0.052107044115660923,0.9663764905098549,-0.08885802191775972,0.2355962361419386,5.681818008422852,0.0,0.4924078329112178,-0.32213596545593687,-0.19481556006144754,0.947233136519243,0.3041116911982833,0.4479223900625408,-0.4314320965927726
2103,1698167021,890236122,0.9246951803369747,-0.6033346667125276,-0.11670438287358932,0.04966838853313774,0.967442448959535,-0.08505807938737826,0.23313790395950099,5.681818008422852,0.0,0.4973932704718454,-0.33824276372873374,-0.19558255045539025,0.9480001269131857,0.30449518639525464,0.470932101880822,-0.431815591789744
2203,1698167021,990236377,0.9267017737082314,-0.5949309309363519,-0.103987057656102,0.04755081270648009,0.969266866294427,-0.0780848842310599,0.22839311059959067,5.681818008422852,0.0,0.502378708032473,-0.3616359707439863,-0.19481556006144754,0.9487671173071284,0.304878681592226,0.507747640790072,-0.43104860139580126
2303,1698167022,90237054,0.9306178826860979,-0.5857915136789646,-0.08588137682323965,0.0432850169141768,0.9707966824809526,-0.07204455704212964,0.22469933332192898,5.681818008422852,0.0,0.5100486119719001,-0.39154859610775183,-0.19596604565236161,0.9487671173071284,0.3037281960013119,0.5491651220629781,-0.4306651061988299
2403,1698167022,190236332,0.937217448978239,-0.5747731289673749,-0.06510995385073937,0.04098180149380266,0.9713509732728535,-0.06498884657977497,0.22488714611652108,5.681818008422852,0.0,0.5181020111082985,-0.4237621926533455,-0.19404856966750483,0.9491506125040997,0.3041116911982833,0.5852136705782853,-0.426446659032145
2503,1698167022,290242452,0.9431529094610607,-0.5651529107276867,-0.043382264831665324,0.04112565379331847,0.9715729209358915,-0.059198072944443486,0.22550017309048012,5.681818008422852,0.0,0.5276893910325823,-0.4563592843959106,-0.19596604565236161,0.9495341077010712,0.30449518639525464,0.6201117335026785,-0.41609228871391846
2603,1698167022,390236971,0.950226523359984,-0.55361328014438,-0.02001819882231133,0.04182709310452242,0.9713365745740684,-0.05276949065975213,0.22797178341332358,5.681818008422852,0.0,0.5380437613508089,-0.49049035692636106,-0.19558255045539025,0.9499176028980425,0.3041116911982833,0.6527088252452435,-0.4026699568199211
2703,1698167022,490248868,0.95688030856582,-0.5415792206495841,0.0020852643018544614,0.04398890297076031,0.9708438043075445,-0.046040530267706194,0.2311007434556452,5.681818008422852,0.0,0.5483981316690354,-0.5223204582749834,-0.1944320648644762,0.9503010980950138,0.3041116911982833,0.681470965018095,-0.3861796633501529
2803,1698167022,590238873,0.9630764432478073,-0.5287839757976248,0.02452248417213615,0.04297956538235147,0.9704285542928299,-0.04024782513791843,0.23409675466426266,5.681818008422852,0.0,0.5602864827751474,-0.5541505596236057,-0.1944320648644762,0.9503010980950138,0.3041116911982833,0.7102331047909466,-0.3746748074410123
2903,1698167022,690243239,0.9690777065847284,-0.5143449110214765,0.04768643935006718,0.035782976257971486,0.9701537525640292,-0.03569506498436213,0.23716478940141236,5.681818008422852,0.0,0.5740923098661161,-0.5867476513661708,-0.19481556006144754,0.9503010980950138,0.3041116911982833,0.7389952445637981,-0.3739078170470696
3003,1698167022,790248698,0.9732311001316798,-0.49825715991177727,0.06823037834948105,0.026537098251086685,0.9702672574936058,-0.03176237459951147,0.2384709269744418,5.681818008422852,0.0,0.5905826033358843,-0.6170437719269076,-0.19634954084933295,0.9518350788828992,0.3029612056073692,0.7669903939427068,-0.3746748074410123
3103,1698167022,880241972,0.9804516405560805,-0.4804122167234243,0.09038749375034177,0.017050974463839828,0.9691854643240375,-0.027610809658354968,0.2441852640984783,5.681818008422852,0.0,0.6036214400329103,-0.6396699885482175,-0.19481556006144754,0.9510680884889565,0.3025777104103979,0.7838641826094465,-0.37429131224404094
3203,1698167022,990242711,0.9854546379407424,-0.4612498667793041,0.11370219242718575,0.007543512421414097,0.9683339916097513,-0.023090653195548896,0.2484737367378638,5.681818008422852,0.0,0.6266311518511916,-0.6787864986392956,-0.19558255045539025,0.9518350788828992,0.3025777104103979,0.8118593319883552,-0.37352432185009826
3303,1698167023,90242698,0.9901696855162102,-0.4449385940383636,0.13622198913306194,-0.0013221111985666195,0.9669932749454363,-0.019422183509048566,0.2540571530581646,5.681818008422852,0.0,0.642354454927017,-0.7086991240030611,-0.19558255045539025,0.9514515836859279,0.3029612056073692,0.8321845774278369,-0.37429131224404094
3403,1698167023,190244484,0.991952141522534,-0.42925319029502723,0.1575862953432704,-0.009479637495789766,0.9662228154822763,-0.015184997588369673,0.25708563390958455,5.681818008422852,0.0,0.6569272724119284,-0.7386117493668267,-0.19596604565236161,0.9514515836859279,0.3029612056073692,0.8574952604279463,-0.37429131224404094
3503,1698167023,290242167,0.9882831794023246,-0.4091276728516704,0.1751416605632452,-0.018983479444949828,0.9672956063406646,-0.007501830861920665,0.2528291122397272,5.681818008422852,0.0,0.6734175658816967,-0.7673738891396782,-0.19558255045539025,0.9514515836859279,0.30334470080434056,0.8977622561099384,-0.37352432185009826
3603,1698167023,390242869,0.9835604543059956,-0.3893404881190747,0.1912148790936323,-0.024059955776805756,0.9684435161278876,0.0006798575066413944,0.2480681607777243,5.681818008422852,0.0,0.6902913545484362,-0.7946020481246443,-0.1951990552584189,0.9522185740798705,0.3025777104103979,0.9361117758070737,-0.36278645633490036
3703,1698167023,490242200,0.9803024032833546,-0.36875335413688065,0.20741589715259237,-0.034063224385723956,0.9689069593372301,0.005516360547410033,0.24500728695008664,5.681818008422852,0.0,0.7106165999879179,-0.8191457407308109,-0.1951990552584189,0.9495341077010712,0.29759227284977025,0.9698593531405528,-0.35703402838033005
3803,1698167023,590245016,0.9797692453288206,-0.3515424586565144,0.2229153650553547,-0.030304800409756756,0.9686293646000932,0.011763524899204207,0.2463744966275743,5.681818008422852,0.0,0.7290243694425429,-0.8402379765642354,-0.19634954084933295,0.947233136519243,0.29529130166794215,0.9901845985800346,-0.3278883934105072
3903,1698167023,690242285,0.9848289171840888,-0.32887876357071255,0.23933237851641845,-0.01926988553902263,0.9666110281710637,0.019625495655167486,0.25476779947568184,5.681818008422852,0.0,0.7547185476396235,-0.8590292412158317,-0.19634954084933295,0.9456991557313575,0.29260683528914266,0.9913350841709486,-0.27765052260725986
4003,1698167023,790242363,0.9901017259995967,-0.3050438431891043,0.25592727999791254,-0.006504549976342999,0.9641196319618504,0.029056691004772307,0.26379297716809086,5.681818008422852,0.0,0.781179716230647,-0.8762865250795426,-0.19634954084933295,0.9422476989586154,0.29107285450125725,0.9909515889739773,-0.2231942046373277
4103,1698167023,890242798,0.9943615993909766,-0.28204785125774023,0.27020396841333716,0.0033585091161485022,0.9617632660638173,0.03863638259887362,0.2711224269706388,5.681818008422852,0.0,0.8049564184428709,-0.8893253617765686,-0.19481556006144754,0.9361117758070737,0.2899223689103432,0.9921020745648913,-0.17602429540985123
4203,1698167023,990246201,0.9967820286307779,-0.2612745961946191,0.28281043599138367,-0.0004448595880389717,0.9599059969369584,0.04362206104041984,0.2769068343956084,5.681818008422852,0.0,0.8279661302611521,-0.9008302176857093,-0.19596604565236161,0.9299758526555321,0.2891553785164005,0.9959370265346049,-0.15953400194008302
4303,1698167024,80243283,0.9950364456907488,-0.24296903522760502,0.29250827399566826,-0.009113618276596958,0.9595688010144673,0.047712952453765875,0.277251027499829,5.681818008422852,0.0,0.8436894333369775,-0.9088836168221076,-0.19711653124327566,0.9234564343070191,0.28953887371337184,1.00590790165586,-0.1564660403643122
4403,1698167024,190243540,0.9846531769965008,-0.2197736876099958,0.2965480716815375,-0.02191692889094592,0.9625299038024924,0.053417439397303534,0.2649573733304844,5.681818008422852,0.0,0.8697671067310296,-0.9180875015494201,-0.19826701683418974,0.9119515783978784,0.28953887371337184,1.0542282964742506,-0.15454856437945544
4503,1698167024,290243447,0.9705941599699537,-0.19625292466239022,0.2919913647004515,-0.03333952955745572,0.9668125186624635,0.0597864460560183,0.24614550654932144,5.681818008422852,0.0,0.8923933233523395,-0.9188544919433629,-0.19750002644024703,0.9069661408372509,0.28953887371337184,1.0975632537320135,-0.1499466220157992
4603,1698167024,390244432,0.9621222314227298,-0.17549944436088405,0.2876676389946195,-0.03778085653021428,0.9690730797015388,0.065597999761543,0.2348762983038158,5.681818008422852,0.0,0.9142525495797066,-0.9173205111554774,-0.19750002644024703,0.9061991504433081,0.29030586410731457,1.1178884991714952,-0.13537380453088776
4703,1698167024,490250383,0.9579090035179962,-0.15781851097742977,0.28173091157395325,-0.041017572804304084,0.9702431054454254,0.06873218182073967,0.22852081357946735,5.681818008422852,0.0,0.9349612902161597,-0.9115680832009071,-0.19788352163721837,0.9069661408372509,0.28877188331942916,1.12210694633818,-0.12118448224294769
4803,1698167024,590245000,0.9545278774747359,-0.1421389664146751,0.27442498129573656,-0.039824905604297016,0.9715823382598424,0.06991289036412299,0.2226071082334979,5.681818008422852,0.0,0.9556700308526128,-0.9035146840645087,-0.19788352163721837,0.9073496360342223,0.2814854745769734,1.1224904415351515,-0.09664078963678106
4903,1698167024,680245259,0.9518967125808604,-0.13027247849431772,0.2670748982564853,-0.041677029006591086,0.9727016146661447,0.06894355592760182,0.21762669913206087,5.681818008422852,0.0,0.9690923627466101,-0.8966117705190243,-0.19788352163721837,0.9065826456402796,0.2757330466224031,1.1228739367321228,-0.08513593372764046
5003,1698167024,790245169,0.9469494716813063,-0.11553834265396963,0.2509480133972836,-0.052111695556317915,0.9746076772112867,0.06441872035803581,0.2080251791839133,5.681818008422852,0.0,0.9951700361406621,-0.8751360394886285,-0.19941750242510378,0.9061991504433081,0.2626942099253771,1.1217234511412089,-0.07938350577307016
5103,1698167024,890245943,0.9416521647924813,-0.10383420207496524,0.23212985637728908,-0.06194248707410324,0.976629955365588,0.05919803172394873,0.19711075977149167,5.681818008422852,0.0,1.013577805595287,-0.8521263276703473,-0.19903400722813244,0.9054321600493654,0.2511893540162365,1.1209564607472662,-0.0782330201821561
5203,1698167024,990243666,0.9348460531769051,-0.09222625949566185,0.20974414375845352,-0.070138945333141,0.9788339600748558,0.05660713876345846,0.1837395950598155,5.681818008422852,0.0,1.029684603868084,-0.8248981686853812,-0.19903400722813244,0.9058156552463368,0.24735440204652295,1.1201894703533233,-0.0782330201821561
5303,1698167025,90242353,0.9275315381712665,-0.08016477998053165,0.18765402669262865,-0.07740740436954018,0.9807343750959827,0.055260187559311245,0.17062968945870077,5.681818008422852,0.0,1.0461748973378522,-0.7972865145034438,-0.20056798801601786,0.9058156552463368,0.24773789724349432,1.1190389847624094,-0.07784952498518474
5403,1698167025,190243346,0.9212895173266138,-0.06837097270186059,0.16622939437351986,-0.08427983057872876,0.9820451050511082,0.05406435581925283,0.1598792270203605,5.681818008422852,0.0,1.0615147052167062,-0.7696748603215063,-0.20056798801601786,0.9058156552463368,0.24773789724349432,1.1129030616108677,-0.07708253459124204
5503,1698167025,290243078,0.9203189505787976,-0.057234402975125234,0.1483803706692211,-0.09053992888281992,0.9819684940062026,0.052875106392787544,0.1573042312877692,5.681818008422852,0.0,1.0757040275046463,-0.744364177321397,-0.20056798801601786,0.9058156552463368,0.24773789724349432,1.092577816171386,-0.07708253459124204
5603,1698167025,390252872,0.9230935673609466,-0.046916337510188845,0.13257643783977546,-0.09390334576970459,0.9812230584183438,0.05188161577727351,0.1602865222835233,5.681818008422852,0.0,1.088359369004701,-0.7202039799122018,-0.19980099762207515,0.9058156552463368,0.24658741165258025,1.0618982004136777,-0.0724805922275858
5703,1698167025,480247221,0.9276934015723878,-0.03963754787175742,0.1198644652743501,-0.0895881790870461,0.9807986992341065,0.05166967881323624,0.1653424145217713,5.681818008422852,0.0,1.0952622825501854,-0.7021797056545481,-0.2009514832129892,0.9054321600493654,0.24773789724349432,1.0381214982014537,-0.06020874592450249
5803,1698167025,590242965,0.92942029410242,-0.03257815889843753,0.10230350287201176,-0.08481410833647991,0.9810142863091892,0.05074963767697839,0.16685925614126307,5.681818008422852,0.0,1.1098351000350968,-0.672650575487754,-0.20401944478876002,0.9046651696554228,0.2469709068495516,1.0013059592922038,-0.03796602450016399
5903,1698167025,690243002,0.9278696646105046,-0.028866955913898207,0.08758216754448654,-0.08779687353036558,0.9813043858004449,0.04551372476363011,0.16511181746091094,5.681818008422852,0.0,1.12210694633818,-0.6523253300482722,-0.20977187274333034,0.9054321600493654,0.24236896448589537,0.985199161019407,-0.033364082136507746
6003,1698167025,790242823,0.9226119821924296,-0.03162086218560116,0.071640440191094,-0.09180389078528384,0.982603685102659,0.03642266454449511,0.15727502397659218,5.681818008422852,0.0,1.131694326262464,-0.6320000846087904,-0.21897575747064282,0.9054321600493654,0.2346990605464683,0.9836651802315216,-0.03259709174256504
6103,1698167025,890242401,0.9189066591181049,-0.032379090598016295,0.05976193765507112,-0.09534895760405447,0.983293642068211,0.030017285890094825,0.15212216242167242,5.681818008422852,0.0,1.1412817061867477,-0.6155097911390223,-0.22856313739492665,0.9042816744584514,0.23239808936464018,0.9813642090496935,-0.03298058693953639
6204,1698167025,980243502,0.9165075746403345,-0.03087311805365589,0.05121445258487245,-0.09702366636146251,0.9836112185880217,0.02783933526580588,0.14939996735449682,5.681818008422852,0.0,1.145883648550404,-0.6066894016086811,-0.23086410857675477,0.9042816744584514,0.23278158456161155,0.9782962474739226,-0.03259709174256504
6304,1698167026,90244752,0.9178315173750138,-0.025893897269790883,0.04250895909804059,-0.09837887246096935,0.9829731570601775,0.027334529428395267,0.15276843081403982,5.681818008422852,0.0,1.1539370476868025,-0.5909660985328556,-0.23239808936464018,0.9061991504433081,0.23278158456161155,0.95490304045867,-0.028762139772851508
6404,1698167026,190262680,0.9237612530440878,-0.02291914327780079,0.035095348382826935,-0.09346696503916514,0.9821329534230662,0.027335795715823556,0.1610327374152093,5.681818008422852,0.0,1.1581554948534873,-0.5763932810479442,-0.23354857495555426,0.9046651696554228,0.23239808936464018,0.9253739102918759,-0.014956312681882784
6504,1698167026,290242870,0.9294984836557499,-0.022229503867668386,0.026721692565031846,-0.09037436133062547,0.9810850742362223,0.02533484327034267,0.1693006132341378,5.681818008422852,0.0,1.1612234564292583,-0.5618204635630328,-0.2339320701525256,0.9058156552463368,0.2274126518040126,0.8935438089432535,-0.0038349519697135344
6604,1698167026,390243819,0.932030377056394,-0.02521887616262783,0.018943218603461265,-0.09346214837721323,0.9803494806444124,0.01956887917667229,0.17261744288661995,5.681818008422852,0.0,1.1623739420201722,-0.5495486172599495,-0.2339320701525256,0.9058156552463368,0.215907795894872,0.8759030298825713,-0.0030679615757708274
6704,1698167026,490242619,0.9302060066859802,-0.028402010309980307,0.013430372356176862,-0.09394014770483043,0.9808727329870952,0.016323005657074775,0.16969823162879571,5.681818008422852,0.0,1.1623739420201722,-0.5426457037144651,-0.235466050940411,0.9058156552463368,0.21207284392515846,0.8759030298825713,-0.0023009711818281204
6804,1698167026,590244590,0.927978384608682,-0.02864187324611729,0.009816678318386812,-0.09453988311244617,0.9812682179199227,0.015814925802880263,0.16710710075635232,5.681818008422852,0.0,1.1627574372171436,-0.5391942469417229,-0.23508255574343967,0.9073496360342223,0.21207284392515846,0.8762865250795426,-0.0030679615757708274
6904,1698167026,680242378,0.9271063554913708,-0.02893253396255236,0.0075514356909748,-0.09428772292908191,0.9814808297653795,0.015633543467346113,0.1660144524629267,5.681818008422852,0.0,1.1627574372171436,-0.5365097805629234,-0.23508255574343967,0.9077331312311936,0.2124563391221298,0.8755195346855998,-0.002684466378799474
7004,1698167026,790244396,0.9262030747755322,-0.02960417950042481,0.005613366014214305,-0.09445803834449308,0.9817120574451013,0.01494178609765872,0.16460819629419543,5.681818008422852,0.0,1.1627574372171436,-0.5338253141841239,-0.235466050940411,0.9069661408372509,0.21207284392515846,0.876670020276514,-0.002684466378799474
7104,1698167026,890243348,0.9251519518020606,-0.02876981516259061,0.0033311976244326247,-0.09452153212976994,0.9818702631724793,0.015453808672070928,0.16357764535221314,5.681818008422852,0.0,1.1631409324141149,-0.5311408478053246,-0.2346990605464683,0.9073496360342223,0.2132233295160725,0.8755195346855998,-0.002684466378799474
7205,1698167026,990255924,0.9247807044780035,-0.02980154397709807,0.0014647949330108545,-0.09371404859648817,0.982064533169043,0.01526751428401917,0.16289208941723396,5.681818008422852,0.0,1.1623739420201722,-0.5288398766234964,-0.23508255574343967,0.9077331312311936,0.21399031991001521,0.8743690490946858,-0.0023009711818281204
7305,1698167027,90244385,0.9245339975398399,-0.02972907372405218,-0.0002699393424875629,-0.09405130700045132,0.9820759780964279,0.01555641695235216,0.1626011155836764,5.681818008422852,0.0,1.1616069516262295,-0.5265389054416683,-0.2339320701525256,0.9077331312311936,0.21437381510698658,0.872451573109829,-0.003451456772742181
7405,1698167027,190257866,0.9248351230504148,-0.030497993062007216,-0.0012041493541211368,-0.09380845204586312,0.9821033780759366,0.014531748090563514,0.16267070232228542,5.681818008422852,0.0,1.1623739420201722,-0.5242379342598401,-0.23584954613738238,0.9061991504433081,0.21399031991001521,0.8720680779128577,-0.0023009711818281204
7505,1698167027,290243024,0.9252144470252499,-0.029175426313596455,-0.000525372938494445,-0.09424662979649313,0.9818937410909264,0.015499596245086395,0.16359100370957722,11.688311576843262,0.0,1.1623739420201722,-0.5253884198507542,-0.23431556534949696,0.9069661408372509,0.21437381510698658,0.870150601928001,-0.0030679615757708274
7605,1698167027,390243058,0.9259942123971588,-0.029936345713931452,0.00020891695990257753,-0.09407641226872031,0.9818064837404037,0.015085004210736245,0.16425011350958785,58.27922058105469,0.0,1.161990446823201,-0.5257719150477256,-0.23508255574343967,0.9061991504433081,0.21399031991001521,0.870150601928001,-0.0030679615757708274
7705,1698167027,490244755,0.9250255356883854,-0.02949878186116785,-0.0005861848665053154,-0.09437415874787673,0.9819394753882481,0.015260105325277192,0.1632651647484676,95.77922058105469,0.0,1.1623739420201722,-0.5253884198507542,-0.2346990605464683,0.9069661408372509,0.21437381510698658,0.8709175923219437,-0.003451456772742181
7805,1698167027,590245219,0.9256478760767278,-0.030489074563251242,-0.0002915842638090693,-0.09389954660486204,0.9819118108272681,0.014670039596314853,0.16375854433756865,95.77922058105469,0.0,1.161990446823201,-0.5253884198507542,-0.235466050940411,0.9065826456402796,0.21360682471304387,0.8705340971249723,-0.002684466378799474
7905,1698167027,690243662,0.9253312021770285,-0.030688726500663673,-0.0008159101318466339,-0.09375635155636615,0.981992849213851,0.014718764323366117,0.16334977383668256,95.77922058105469,0.0,1.1616069516262295,-0.5250049246537829,-0.23508255574343967,0.9069661408372509,0.21360682471304387,0.8705340971249723,-0.002684466378799474
8005,1698167027,790243624,0.9255127564715424,-0.029744933747653156,-0.00044210236521416424,-0.0916014869743414,0.9821510588212107,0.015974603159096348,0.16350314154282714,95.77922058105469,0.0,1.1612234564292583,-0.5250049246537829,-0.2339320701525256,0.9058156552463368,0.21437381510698658,0.8709175923219437,0.0015339807878854137
8105,1698167027,890244673,0.9254112731386638,-0.029803921048935145,-0.00019135731964167735,-0.08893043525285263,0.9823795406227013,0.01590384424087027,0.1636119909726386,95.77922058105469,0.0,1.1623739420201722,-0.5257719150477256,-0.23508255574343967,0.9069661408372509,0.21399031991001521,0.8705340971249723,0.007669903939427069
